order_id,product_id,product_name,vendor_id,vendor_name,quantity,unit_price,total_cost,order_date,current_stock,reorder_level
O3366,P005,Coarse Aggregates,V001,UltraBuild Suppliers,31,3105,96255,02/03/25,34,60
O3367,P002,TMT Steel Bars,V005,Green Earth Aggregates,168,3669,616392,01/07/25,19,40
O3368,P001,Cement Bags,V007,Prime Machinery Vendors,146,2232,325872,07/09/25,27,50
O3369,P004,PVC Drain Pipes,V005,Green Earth Aggregates,105,3291,345555,24/02/25,50,35
O3370,P007,Paver Blocks,V008,Reliable Bitumen Works,66,2599,171534,24/01/25,86,45
O3371,P007,Paver Blocks,V010,Metro Hardware Hub,92,3282,301944,07/10/25,54,45
O3372,P005,Coarse Aggregates,V004,Sai Pipes & Fittings,176,3716,654016,17/05/25,8,60
O3373,P005,Coarse Aggregates,V008,Reliable Bitumen Works,58,730,42340,06/01/25,61,60
O3374,P006,Electrical Cables,V003,Bharat Infra Supply Co.,46,3361,154606,23/03/25,23,25
O3375,P004,PVC Drain Pipes,V006,Precision Electricals,124,2454,304296,07/10/25,74,35
O3376,P001,Cement Bags,V003,Bharat Infra Supply Co.,148,2018,298664,01/10/25,39,50
O3377,P004,PVC Drain Pipes,V007,Prime Machinery Vendors,177,536,94872,12/08/25,117,35
O3378,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,121,4128,499488,27/09/25,24,60
O3379,P002,TMT Steel Bars,V008,Reliable Bitumen Works,128,380,48640,02/02/25,84,40
O3380,P005,Coarse Aggregates,V002,Shree Steel Traders,38,1956,74328,27/02/25,111,60
O3381,P004,PVC Drain Pipes,V010,Metro Hardware Hub,111,1537,170607,15/04/25,110,35
O3382,P002,TMT Steel Bars,V007,Prime Machinery Vendors,79,1947,153813,28/07/25,65,40
O3383,P006,Electrical Cables,V001,UltraBuild Suppliers,67,2236,149812,11/05/25,10,25
O3384,P002,TMT Steel Bars,V006,Precision Electricals,122,2923,356606,25/12/25,104,40
O3385,P003,Bitumen Drums,V001,UltraBuild Suppliers,112,2480,277760,04/06/25,101,30
O3386,P003,Bitumen Drums,V008,Reliable Bitumen Works,87,1220,106140,19/02/25,83,30
O3387,P006,Electrical Cables,V007,Prime Machinery Vendors,28,1783,49924,29/05/25,94,25
O3388,P001,Cement Bags,V005,Green Earth Aggregates,165,3611,595815,02/02/25,56,50
O3389,P008,Stormwater Grates,V008,Reliable Bitumen Works,36,4425,159300,25/12/25,21,20
O3390,P001,Cement Bags,V005,Green Earth Aggregates,159,223,35457,25/07/25,115,50
O3391,P003,Bitumen Drums,V008,Reliable Bitumen Works,44,2424,106656,15/08/25,15,30
O3392,P007,Paver Blocks,V005,Green Earth Aggregates,152,1056,160512,26/04/25,105,45
O3393,P003,Bitumen Drums,V006,Precision Electricals,120,3284,394080,07/10/25,38,30
O3394,P004,PVC Drain Pipes,V007,Prime Machinery Vendors,168,3442,578256,13/11/25,94,35
O3395,P008,Stormwater Grates,V009,AquaFlow Solutions,99,4351,430749,18/10/25,53,20
O3396,P002,TMT Steel Bars,V005,Green Earth Aggregates,103,2987,307661,14/05/25,80,40
O3397,P001,Cement Bags,V006,Precision Electricals,48,1216,58368,11/03/25,83,50
O3398,P003,Bitumen Drums,V010,Metro Hardware Hub,34,4113,139842,07/05/25,51,30
O3399,P001,Cement Bags,V007,Prime Machinery Vendors,109,1128,122952,31/08/25,14,50
O3400,P007,Paver Blocks,V002,Shree Steel Traders,35,2060,72100,02/11/25,111,45
O3401,P007,Paver Blocks,V009,AquaFlow Solutions,73,3650,266450,08/05/25,45,45
O3402,P003,Bitumen Drums,V007,Prime Machinery Vendors,45,4416,198720,14/05/25,79,30
O3403,P006,Electrical Cables,V006,Precision Electricals,173,657,113661,06/09/25,53,25
O3404,P001,Cement Bags,V001,UltraBuild Suppliers,26,2666,69316,11/03/25,108,50
O3405,P005,Coarse Aggregates,V005,Green Earth Aggregates,65,584,37960,12/07/25,42,60
O3406,P005,Coarse Aggregates,V007,Prime Machinery Vendors,162,3762,609444,12/09/25,60,60
O3407,P001,Cement Bags,V007,Prime Machinery Vendors,103,3770,388310,24/03/25,38,50
O3408,P005,Coarse Aggregates,V001,UltraBuild Suppliers,100,3670,367000,06/07/25,115,60
O3409,P008,Stormwater Grates,V008,Reliable Bitumen Works,107,439,46973,19/08/25,78,20
O3410,P006,Electrical Cables,V005,Green Earth Aggregates,76,1775,134900,17/09/25,105,25
O3411,P001,Cement Bags,V010,Metro Hardware Hub,128,1271,162688,09/07/25,36,50
O3412,P007,Paver Blocks,V005,Green Earth Aggregates,117,1271,148707,21/11/25,114,45
O3413,P007,Paver Blocks,V003,Bharat Infra Supply Co.,106,2569,272314,25/02/25,11,45
O3414,P006,Electrical Cables,V007,Prime Machinery Vendors,174,3042,529308,28/01/25,34,25
O3415,P007,Paver Blocks,V001,UltraBuild Suppliers,61,1729,105469,31/03/25,20,45
O3416,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,66,3902,257532,02/09/25,59,60
O3417,P005,Coarse Aggregates,V008,Reliable Bitumen Works,122,1300,158600,11/06/25,102,60
O3418,P002,TMT Steel Bars,V010,Metro Hardware Hub,119,427,50813,10/02/25,18,40
O3419,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,45,956,43020,15/09/25,52,60
O3420,P007,Paver Blocks,V005,Green Earth Aggregates,35,250,8750,02/10/25,102,45
O3421,P002,TMT Steel Bars,V001,UltraBuild Suppliers,141,4429,624489,04/09/25,55,40
O3422,P003,Bitumen Drums,V008,Reliable Bitumen Works,70,848,59360,23/10/25,27,30
O3423,P006,Electrical Cables,V010,Metro Hardware Hub,133,311,41363,20/05/25,107,25
O3424,P003,Bitumen Drums,V008,Reliable Bitumen Works,124,2355,292020,26/03/25,114,30
O3425,P002,TMT Steel Bars,V007,Prime Machinery Vendors,57,1108,63156,28/01/25,26,40
O3426,P005,Coarse Aggregates,V004,Sai Pipes & Fittings,78,4121,321438,27/04/25,48,60
O3427,P006,Electrical Cables,V007,Prime Machinery Vendors,170,3361,571370,30/09/25,115,25
O3428,P008,Stormwater Grates,V001,UltraBuild Suppliers,161,3070,494270,22/11/25,109,20
O3429,P006,Electrical Cables,V003,Bharat Infra Supply Co.,87,4411,383757,08/06/25,27,25
O3430,P002,TMT Steel Bars,V003,Bharat Infra Supply Co.,162,2105,341010,16/06/25,69,40
O3431,P006,Electrical Cables,V005,Green Earth Aggregates,88,586,51568,13/12/25,9,25
O3432,P005,Coarse Aggregates,V007,Prime Machinery Vendors,98,3209,314482,30/11/25,41,60
O3433,P006,Electrical Cables,V008,Reliable Bitumen Works,57,1812,103284,09/02/25,113,25
O3434,P003,Bitumen Drums,V002,Shree Steel Traders,69,1462,100878,18/08/25,96,30
O3435,P008,Stormwater Grates,V005,Green Earth Aggregates,178,895,159310,13/08/25,62,20
O3436,P004,PVC Drain Pipes,V007,Prime Machinery Vendors,82,2604,213528,25/11/25,87,35
O3437,P008,Stormwater Grates,V003,Bharat Infra Supply Co.,63,451,28413,12/10/25,29,20
O3438,P007,Paver Blocks,V009,AquaFlow Solutions,63,796,50148,01/09/25,119,45
O3439,P001,Cement Bags,V006,Precision Electricals,158,697,110126,04/02/25,107,50
O3440,P007,Paver Blocks,V010,Metro Hardware Hub,83,541,44903,18/06/25,37,45
O3441,P001,Cement Bags,V004,Sai Pipes & Fittings,118,2080,245440,07/10/25,46,50
O3442,P003,Bitumen Drums,V009,AquaFlow Solutions,88,2079,182952,28/04/25,47,30
O3443,P001,Cement Bags,V005,Green Earth Aggregates,29,1050,30450,05/02/25,70,50
O3444,P008,Stormwater Grates,V007,Prime Machinery Vendors,141,4338,611658,21/09/25,41,20
O3445,P007,Paver Blocks,V002,Shree Steel Traders,108,1611,173988,11/05/25,40,45
O3446,P006,Electrical Cables,V005,Green Earth Aggregates,86,2345,201670,28/01/25,59,25
O3447,P004,PVC Drain Pipes,V009,AquaFlow Solutions,156,3162,493272,03/02/25,93,35
O3448,P004,PVC Drain Pipes,V008,Reliable Bitumen Works,135,1077,145395,25/11/25,6,35
O3449,P004,PVC Drain Pipes,V006,Precision Electricals,172,1210,208120,02/10/25,23,35
O3450,P005,Coarse Aggregates,V008,Reliable Bitumen Works,157,3362,527834,15/11/25,107,60
O3451,P007,Paver Blocks,V010,Metro Hardware Hub,170,4414,750380,21/03/25,104,45
O3452,P001,Cement Bags,V010,Metro Hardware Hub,98,2776,272048,24/10/25,66,50
O3453,P008,Stormwater Grates,V003,Bharat Infra Supply Co.,46,2446,112516,19/08/25,112,20
O3454,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,116,2105,244180,15/02/25,9,60
O3455,P007,Paver Blocks,V010,Metro Hardware Hub,84,1633,137172,09/03/25,39,45
O3456,P004,PVC Drain Pipes,V004,Sai Pipes & Fittings,171,3882,663822,24/09/25,25,35
O3457,P004,PVC Drain Pipes,V004,Sai Pipes & Fittings,165,1045,172425,27/02/25,24,35
O3458,P008,Stormwater Grates,V009,AquaFlow Solutions,27,3410,92070,22/03/25,109,20
O3459,P004,PVC Drain Pipes,V010,Metro Hardware Hub,64,4435,283840,21/09/25,115,35
O3460,P004,PVC Drain Pipes,V001,UltraBuild Suppliers,62,1393,86366,23/01/25,20,35
O3461,P001,Cement Bags,V002,Shree Steel Traders,67,2084,139628,02/01/25,27,50
O3462,P002,TMT Steel Bars,V001,UltraBuild Suppliers,153,3361,514233,11/08/25,64,40
O3463,P002,TMT Steel Bars,V007,Prime Machinery Vendors,31,444,13764,20/11/25,70,40
O3464,P008,Stormwater Grates,V010,Metro Hardware Hub,118,1196,141128,08/10/25,6,20
O3465,P005,Coarse Aggregates,V002,Shree Steel Traders,68,3252,221136,17/02/25,54,60
O3466,P001,Cement Bags,V005,Green Earth Aggregates,80,2570,205600,29/11/25,45,50
O3467,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,170,4380,744600,25/01/25,101,40
O3468,P005,Coarse Aggregates,V008,Reliable Bitumen Works,127,1332,169164,11/06/25,29,60
O3469,P007,Paver Blocks,V005,Green Earth Aggregates,170,2791,474470,13/12/25,111,45
O3470,P001,Cement Bags,V002,Shree Steel Traders,20,1826,36520,09/01/25,98,50
O3471,P007,Paver Blocks,V008,Reliable Bitumen Works,66,228,15048,23/05/25,52,45
O3472,P007,Paver Blocks,V006,Precision Electricals,132,810,106920,11/01/25,47,45
O3473,P007,Paver Blocks,V001,UltraBuild Suppliers,130,3394,441220,18/05/25,59,45
O3474,P002,TMT Steel Bars,V002,Shree Steel Traders,23,3419,78637,03/06/25,52,40
O3475,P002,TMT Steel Bars,V002,Shree Steel Traders,77,2511,193347,17/08/25,5,40
O3476,P006,Electrical Cables,V009,AquaFlow Solutions,45,3467,156015,30/10/25,83,25
O3477,P008,Stormwater Grates,V005,Green Earth Aggregates,30,4482,134460,08/01/25,83,20
O3478,P004,PVC Drain Pipes,V006,Precision Electricals,130,3638,472940,14/04/25,75,35
O3479,P003,Bitumen Drums,V005,Green Earth Aggregates,116,3519,408204,18/07/25,25,30
O3480,P008,Stormwater Grates,V010,Metro Hardware Hub,23,2117,48691,10/08/25,74,20
O3481,P002,TMT Steel Bars,V009,AquaFlow Solutions,140,4175,584500,11/11/25,105,40
O3482,P006,Electrical Cables,V002,Shree Steel Traders,27,3239,87453,30/10/25,107,25
O3483,P003,Bitumen Drums,V007,Prime Machinery Vendors,112,3915,438480,09/02/25,113,30
O3484,P008,Stormwater Grates,V010,Metro Hardware Hub,116,391,45356,01/11/25,93,20
O3485,P003,Bitumen Drums,V004,Sai Pipes & Fittings,25,912,22800,09/08/25,21,30
O3486,P008,Stormwater Grates,V006,Precision Electricals,153,1730,264690,08/01/25,53,20
O3487,P002,TMT Steel Bars,V005,Green Earth Aggregates,161,247,39767,20/10/25,102,40
O3488,P003,Bitumen Drums,V006,Precision Electricals,38,3976,151088,21/06/25,51,30
O3489,P006,Electrical Cables,V009,AquaFlow Solutions,50,3972,198600,22/08/25,67,25
O3490,P002,TMT Steel Bars,V005,Green Earth Aggregates,55,4199,230945,17/07/25,42,40
O3491,P003,Bitumen Drums,V010,Metro Hardware Hub,39,991,38649,11/12/25,74,30
O3492,P003,Bitumen Drums,V009,AquaFlow Solutions,91,952,86632,31/12/25,82,30
O3493,P007,Paver Blocks,V010,Metro Hardware Hub,55,3769,207295,01/04/25,39,45
O3494,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,174,4111,715314,20/09/25,47,30
O3495,P002,TMT Steel Bars,V010,Metro Hardware Hub,135,637,85995,29/12/25,108,40
O3496,P006,Electrical Cables,V005,Green Earth Aggregates,88,1280,112640,11/10/25,18,25
O3497,P005,Coarse Aggregates,V006,Precision Electricals,115,4182,480930,24/01/25,111,60
O3498,P007,Paver Blocks,V006,Precision Electricals,149,1235,184015,23/10/25,5,45
O3499,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,113,4270,482510,01/01/25,111,30
O3500,P001,Cement Bags,V010,Metro Hardware Hub,32,719,23008,24/07/25,85,50
O3501,P006,Electrical Cables,V004,Sai Pipes & Fittings,124,2453,304172,24/08/25,11,25
O3502,P004,PVC Drain Pipes,V003,Bharat Infra Supply Co.,54,2481,133974,29/08/25,113,35
O3503,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,163,2887,470581,24/05/25,118,30
O3504,P001,Cement Bags,V001,UltraBuild Suppliers,42,4177,175434,30/11/25,71,50
O3505,P003,Bitumen Drums,V009,AquaFlow Solutions,61,2344,142984,20/08/25,96,30
O3506,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,54,3638,196452,19/07/25,14,40
O3507,P006,Electrical Cables,V009,AquaFlow Solutions,21,4144,87024,31/01/25,13,25
O3508,P001,Cement Bags,V006,Precision Electricals,43,1151,49493,10/07/25,78,50
O3509,P003,Bitumen Drums,V001,UltraBuild Suppliers,138,1094,150972,03/12/25,109,30
O3510,P006,Electrical Cables,V002,Shree Steel Traders,67,3701,247967,23/01/25,15,25
O3511,P004,PVC Drain Pipes,V006,Precision Electricals,132,636,83952,19/10/25,110,35
O3512,P004,PVC Drain Pipes,V003,Bharat Infra Supply Co.,31,468,14508,06/02/25,64,35
O3513,P006,Electrical Cables,V007,Prime Machinery Vendors,23,237,5451,12/05/25,66,25
O3514,P005,Coarse Aggregates,V002,Shree Steel Traders,163,2880,469440,31/05/25,94,60
O3515,P003,Bitumen Drums,V004,Sai Pipes & Fittings,165,4475,738375,31/07/25,64,30
O3516,P004,PVC Drain Pipes,V010,Metro Hardware Hub,125,3023,377875,01/11/25,21,35
O3517,P005,Coarse Aggregates,V005,Green Earth Aggregates,140,1146,160440,15/02/25,57,60
O3518,P003,Bitumen Drums,V010,Metro Hardware Hub,141,1856,261696,09/06/25,108,30
O3519,P002,TMT Steel Bars,V009,AquaFlow Solutions,74,779,57646,13/05/25,9,40
O3520,P001,Cement Bags,V006,Precision Electricals,59,3081,181779,15/10/25,104,50
O3521,P007,Paver Blocks,V010,Metro Hardware Hub,76,1700,129200,28/08/25,13,45
O3522,P004,PVC Drain Pipes,V005,Green Earth Aggregates,112,3786,424032,26/09/25,37,35
O3523,P006,Electrical Cables,V004,Sai Pipes & Fittings,58,3646,211468,31/01/25,72,25
O3524,P005,Coarse Aggregates,V007,Prime Machinery Vendors,159,3766,598794,08/08/25,9,60
O3525,P004,PVC Drain Pipes,V008,Reliable Bitumen Works,170,1994,338980,09/05/25,96,35
O3526,P004,PVC Drain Pipes,V005,Green Earth Aggregates,160,2687,429920,12/06/25,27,35
O3527,P007,Paver Blocks,V004,Sai Pipes & Fittings,96,3525,338400,04/10/25,22,45
O3528,P006,Electrical Cables,V001,UltraBuild Suppliers,105,634,66570,16/08/25,62,25
O3529,P001,Cement Bags,V005,Green Earth Aggregates,120,3149,377880,14/11/25,62,50
O3530,P006,Electrical Cables,V006,Precision Electricals,40,3183,127320,23/03/25,55,25
O3531,P003,Bitumen Drums,V004,Sai Pipes & Fittings,22,478,10516,20/06/25,74,30
O3532,P002,TMT Steel Bars,V006,Precision Electricals,30,4241,127230,25/12/25,85,40
O3533,P001,Cement Bags,V005,Green Earth Aggregates,173,1033,178709,30/04/25,118,50
O3534,P002,TMT Steel Bars,V002,Shree Steel Traders,45,3990,179550,17/09/25,104,40
O3535,P002,TMT Steel Bars,V007,Prime Machinery Vendors,173,356,61588,18/06/25,23,40
O3536,P008,Stormwater Grates,V005,Green Earth Aggregates,119,642,76398,26/12/25,92,20
O3537,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,26,3526,91676,14/11/25,96,30
O3538,P004,PVC Drain Pipes,V006,Precision Electricals,100,2395,239500,12/02/25,94,35
O3539,P001,Cement Bags,V003,Bharat Infra Supply Co.,41,1307,53587,13/08/25,28,50
O3540,P006,Electrical Cables,V006,Precision Electricals,35,286,10010,02/08/25,25,25
O3541,P002,TMT Steel Bars,V001,UltraBuild Suppliers,101,1109,112009,20/04/25,48,40
O3542,P006,Electrical Cables,V003,Bharat Infra Supply Co.,170,2326,395420,21/11/25,61,25
O3543,P006,Electrical Cables,V010,Metro Hardware Hub,28,3788,106064,23/01/25,41,25
O3544,P002,TMT Steel Bars,V008,Reliable Bitumen Works,133,1766,234878,08/03/25,113,40
O3545,P001,Cement Bags,V008,Reliable Bitumen Works,110,3199,351890,15/01/25,87,50
O3546,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,32,279,8928,28/05/25,55,40
O3547,P004,PVC Drain Pipes,V010,Metro Hardware Hub,97,299,29003,20/12/25,31,35
O3548,P002,TMT Steel Bars,V010,Metro Hardware Hub,20,2472,49440,06/03/25,49,40
O3549,P004,PVC Drain Pipes,V001,UltraBuild Suppliers,129,573,73917,10/11/25,69,35
O3550,P002,TMT Steel Bars,V005,Green Earth Aggregates,38,2656,100928,11/11/25,85,40
O3551,P004,PVC Drain Pipes,V002,Shree Steel Traders,106,1627,172462,03/07/25,74,35
O3552,P004,PVC Drain Pipes,V006,Precision Electricals,115,2989,343735,24/01/25,23,35
O3553,P007,Paver Blocks,V006,Precision Electricals,38,472,17936,28/07/25,12,45
O3554,P001,Cement Bags,V008,Reliable Bitumen Works,24,3458,82992,08/08/25,78,50
O3555,P001,Cement Bags,V009,AquaFlow Solutions,38,3369,128022,13/08/25,96,50
O3556,P005,Coarse Aggregates,V008,Reliable Bitumen Works,31,2179,67549,14/09/25,66,60
O3557,P003,Bitumen Drums,V005,Green Earth Aggregates,75,1787,134025,28/05/25,77,30
O3558,P006,Electrical Cables,V005,Green Earth Aggregates,77,368,28336,21/07/25,5,25
O3559,P008,Stormwater Grates,V008,Reliable Bitumen Works,116,1487,172492,17/06/25,47,20
O3560,P004,PVC Drain Pipes,V001,UltraBuild Suppliers,61,3050,186050,06/01/25,111,35
O3561,P008,Stormwater Grates,V002,Shree Steel Traders,74,3308,244792,11/05/25,45,20
O3562,P007,Paver Blocks,V003,Bharat Infra Supply Co.,67,2541,170247,24/08/25,18,45
O3563,P005,Coarse Aggregates,V009,AquaFlow Solutions,67,700,46900,06/04/25,85,60
O3564,P003,Bitumen Drums,V010,Metro Hardware Hub,76,2013,152988,19/06/25,44,30
O3565,P002,TMT Steel Bars,V002,Shree Steel Traders,23,461,10603,21/01/25,78,40
O3566,P001,Cement Bags,V007,Prime Machinery Vendors,111,2201,244311,23/11/25,5,50
O3567,P007,Paver Blocks,V009,AquaFlow Solutions,150,2274,341100,08/01/25,36,45
O3568,P002,TMT Steel Bars,V003,Bharat Infra Supply Co.,42,3345,140490,16/08/25,55,40
O3569,P003,Bitumen Drums,V004,Sai Pipes & Fittings,177,253,44781,14/12/25,41,30
O3570,P008,Stormwater Grates,V006,Precision Electricals,105,3895,408975,17/10/25,46,20
O3571,P002,TMT Steel Bars,V003,Bharat Infra Supply Co.,63,3669,231147,27/03/25,44,40
O3572,P001,Cement Bags,V007,Prime Machinery Vendors,79,2168,171272,10/12/25,58,50
O3573,P001,Cement Bags,V003,Bharat Infra Supply Co.,56,3948,221088,01/07/25,52,50
O3574,P003,Bitumen Drums,V009,AquaFlow Solutions,39,2295,89505,26/08/25,64,30
O3575,P003,Bitumen Drums,V001,UltraBuild Suppliers,20,3844,76880,16/02/25,19,30
O3576,P003,Bitumen Drums,V006,Precision Electricals,77,250,19250,07/04/25,28,30
O3577,P003,Bitumen Drums,V007,Prime Machinery Vendors,45,1600,72000,30/06/25,13,30
O3578,P002,TMT Steel Bars,V009,AquaFlow Solutions,153,4204,643212,03/01/25,97,40
O3579,P002,TMT Steel Bars,V006,Precision Electricals,131,1071,140301,27/02/25,103,40
O3580,P007,Paver Blocks,V009,AquaFlow Solutions,74,3242,239908,09/10/25,47,45
O3581,P002,TMT Steel Bars,V009,AquaFlow Solutions,170,2763,469710,26/08/25,77,40
O3582,P003,Bitumen Drums,V008,Reliable Bitumen Works,44,3327,146388,22/09/25,76,30
O3583,P001,Cement Bags,V001,UltraBuild Suppliers,106,2136,226416,01/10/25,66,50
O3584,P004,PVC Drain Pipes,V010,Metro Hardware Hub,37,3275,121175,21/03/25,82,35
O3585,P008,Stormwater Grates,V009,AquaFlow Solutions,64,4370,279680,19/06/25,40,20
O3586,P001,Cement Bags,V005,Green Earth Aggregates,44,4409,193996,28/03/25,22,50
O3587,P003,Bitumen Drums,V008,Reliable Bitumen Works,20,642,12840,10/10/25,27,30
O3588,P005,Coarse Aggregates,V004,Sai Pipes & Fittings,157,1244,195308,28/04/25,85,60
O3589,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,35,2264,79240,23/05/25,16,30
O3590,P008,Stormwater Grates,V005,Green Earth Aggregates,91,1931,175721,09/03/25,98,20
O3591,P002,TMT Steel Bars,V009,AquaFlow Solutions,36,3652,131472,23/10/25,51,40
O3592,P004,PVC Drain Pipes,V010,Metro Hardware Hub,22,1236,27192,18/11/25,99,35
O3593,P003,Bitumen Drums,V001,UltraBuild Suppliers,29,1902,55158,22/05/25,11,30
O3594,P004,PVC Drain Pipes,V003,Bharat Infra Supply Co.,53,1269,67257,13/08/25,96,35
O3595,P006,Electrical Cables,V008,Reliable Bitumen Works,52,1045,54340,10/07/25,36,25
O3596,P001,Cement Bags,V004,Sai Pipes & Fittings,53,4323,229119,02/08/25,16,50
O3597,P001,Cement Bags,V006,Precision Electricals,124,2276,282224,11/04/25,55,50
O3598,P001,Cement Bags,V001,UltraBuild Suppliers,108,2090,225720,14/08/25,111,50
O3599,P008,Stormwater Grates,V008,Reliable Bitumen Works,111,3459,383949,27/10/25,120,20
O3600,P004,PVC Drain Pipes,V002,Shree Steel Traders,53,781,41393,12/01/25,92,35
O3601,P002,TMT Steel Bars,V003,Bharat Infra Supply Co.,126,806,101556,02/06/25,65,40
O3602,P001,Cement Bags,V007,Prime Machinery Vendors,60,1987,119220,15/01/25,20,50
O3603,P004,PVC Drain Pipes,V005,Green Earth Aggregates,158,2460,388680,14/11/25,13,35
O3604,P007,Paver Blocks,V007,Prime Machinery Vendors,61,1435,87535,11/02/25,77,45
O3605,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,127,4188,531876,14/09/25,6,40
O3606,P006,Electrical Cables,V001,UltraBuild Suppliers,123,3219,395937,02/08/25,112,25
O3607,P008,Stormwater Grates,V007,Prime Machinery Vendors,30,3338,100140,25/12/25,34,20
O3608,P003,Bitumen Drums,V007,Prime Machinery Vendors,41,4395,180195,21/07/25,107,30
O3609,P006,Electrical Cables,V006,Precision Electricals,35,2683,93905,27/05/25,79,25
O3610,P005,Coarse Aggregates,V005,Green Earth Aggregates,29,3812,110548,20/07/25,60,60
O3611,P005,Coarse Aggregates,V004,Sai Pipes & Fittings,174,1744,303456,26/04/25,96,60
